"No.","Time","Source","Destination","Protocol","Length","Info"
"2089","15.265064678","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=736344 Ack=6986 Win=82688 Len=1208 TSval=3413640364 TSecr=921954540 [TCP segment of a reassembled PDU]"
"2090","15.265069998","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=6986 Ack=737552 Win=1349248 Len=0 TSval=921954608 TSecr=3413640364"
"2091","15.265130602","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=737552 Ack=6986 Win=82688 Len=1208 TSval=3413640364 TSecr=921954540 [TCP segment of a reassembled PDU]"
"2092","15.265142835","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=738760 Ack=6986 Win=82688 Len=1208 TSval=3413640364 TSecr=921954540 [TCP segment of a reassembled PDU]"
"2093","15.265151842","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Application Data [TCP segment of a reassembled PDU]"
"2094","15.265155569","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=6986 Ack=739968 Win=1349248 Len=0 TSval=921954608 TSecr=3413640364"
"2095","15.266152702","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=741176 Ack=6986 Win=82688 Len=1208 TSval=3413640364 TSecr=921954540 [TCP segment of a reassembled PDU]"
"2096","15.266174743","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=6986 Ack=742384 Win=1349248 Len=0 TSval=921954609 TSecr=3413640364"
"2097","15.266193839","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=742384 Ack=6986 Win=82688 Len=1208 TSval=3413640364 TSecr=921954540 [TCP segment of a reassembled PDU]"
"2098","15.266205531","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=743592 Ack=6986 Win=82688 Len=1208 TSval=3413640365 TSecr=921954540 [TCP segment of a reassembled PDU]"
"2099","15.266229456","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=6986 Ack=744800 Win=1349248 Len=0 TSval=921954609 TSecr=3413640364"
"2100","15.266274320","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=744800 Ack=6986 Win=82688 Len=1208 TSval=3413640365 TSecr=921954540 [TCP segment of a reassembled PDU]"
"2101","15.266303074","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","3710","443  >  59580 [ACK] Seq=746008 Ack=6986 Win=82688 Len=3624 TSval=3413640365 TSecr=921954540 [TCP segment of a reassembled PDU]"
"2102","15.266322360","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","2502","443  >  59580 [ACK] Seq=749632 Ack=6986 Win=82688 Len=2416 TSval=3413640365 TSecr=921954540 [TCP segment of a reassembled PDU]"
"2103","15.266334964","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=6986 Ack=749632 Win=1349248 Len=0 TSval=921954609 TSecr=3413640365"
"2104","15.266350162","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=6986 Ack=752048 Win=1349248 Len=0 TSval=921954609 TSecr=3413640365"
"2105","15.267107715","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=752048 Ack=6986 Win=82688 Len=1208 TSval=3413640366 TSecr=921954540 [TCP segment of a reassembled PDU]"
"2106","15.267156407","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=753256 Ack=6986 Win=82688 Len=1208 TSval=3413640366 TSecr=921954540 [TCP segment of a reassembled PDU]"
"2107","15.267175392","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=6986 Ack=754464 Win=1349248 Len=0 TSval=921954610 TSecr=3413640366"
"2108","15.267188317","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1545","Application Data"
"2109","15.267238731","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=6986 Ack=755923 Win=1349248 Len=0 TSval=921954610 TSecr=3413640366"
"2110","16.597653124","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:c07::5d","TLSv1.2","1186","Application Data"
"2111","16.597712054","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:c07::5d","TLSv1.2","357","Application Data"
"2112","16.597816350","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:c07::5d","TLSv1.2","1182","Application Data"
"2113","16.638334859","2607:f8b0:4002:c07::5d","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","86","443  >  52928 [ACK] Seq=148755 Ack=23562 Win=549 Len=0 TSval=217325274 TSecr=2536142482"
"2114","16.638983187","192.168.1.140","23.15.197.161","TCP","66","[TCP Dup ACK 445#1] 36606  >  80 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=4016866616 TSecr=1161873355"
"2115","16.638999648","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2600:141b:13::1732:35b8","TCP","86","[TCP Dup ACK 446#1] 34116  >  80 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=567655080 TSecr=3389828021"
"2116","16.639086120","2607:f8b0:4002:c07::5d","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","86","443  >  52928 [ACK] Seq=148755 Ack=23833 Win=560 Len=0 TSval=217325274 TSecr=2536142482"
"2117","16.639112901","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2600:141b:13::1732:35b8","TCP","86","[TCP Dup ACK 444#1] 34112  >  80 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=567655080 TSecr=3389828016"
"2118","16.642825403","2607:f8b0:4002:c07::5d","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","86","443  >  52928 [ACK] Seq=148755 Ack=24929 Win=571 Len=0 TSval=217325278 TSecr=2536142482"
"2119","16.645012531","2607:f8b0:4002:c07::5d","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","246","Application Data"
"2120","16.645037959","2607:f8b0:4002:c07::5d","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","117","Application Data"
"2121","16.645045212","2607:f8b0:4002:c07::5d","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","125","Application Data"
"2122","16.645434944","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:c07::5d","TCP","86","52928  >  443 [ACK] Seq=24929 Ack=148985 Win=7708 Len=0 TSval=2536142530 TSecr=217325281"
"2123","16.645483676","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:c07::5d","TLSv1.2","125","Application Data"
"2124","16.661984937","23.15.197.161","192.168.1.140","TCP","66","[TCP Dup ACK 447#1] [TCP ACKed unseen segment] 80  >  36606 [ACK] Seq=1 Ack=2 Win=252 Len=0 TSval=1161883589 TSecr=4016835740"
"2125","16.683634907","2600:141b:13::1732:35b8","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","86","[TCP Dup ACK 449#1] [TCP ACKed unseen segment] 80  >  34116 [ACK] Seq=1 Ack=2 Win=249 Len=0 TSval=3389838258 TSecr=567624222"
"2126","16.684241457","2600:141b:13::1732:35b8","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","86","[TCP Dup ACK 448#1] [TCP ACKed unseen segment] 80  >  34112 [ACK] Seq=1 Ack=2 Win=240 Len=0 TSval=3389838258 TSecr=567624173"
"2127","16.693701524","2607:f8b0:4002:c07::5d","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","86","443  >  52928 [ACK] Seq=148985 Ack=24968 Win=571 Len=0 TSval=217325330 TSecr=2536142530"
"2128","19.199003421","192.168.1.140","72.21.91.29","TCP","66","[TCP Dup ACK 556#1] 51974  >  80 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2270073315 TSecr=1775044763"
"2129","19.199018700","192.168.1.140","52.33.184.165","TCP","66","[TCP Dup ACK 557#1] 42602  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=3875171715 TSecr=527997978"
"2130","19.199020774","192.168.1.140","52.33.184.165","TCP","66","[TCP Dup ACK 558#1] 42604  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=3875171715 TSecr=527997978"
"2131","19.199022657","192.168.1.140","52.33.184.165","TCP","66","[TCP Dup ACK 560#1] 42606  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=3875171715 TSecr=527997979"
"2132","19.199024731","192.168.1.140","13.226.101.49","TCP","66","[TCP Dup ACK 562#1] 48296  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=1052381192 TSecr=746792510"
"2133","19.199032706","192.168.1.140","72.21.91.29","TCP","66","[TCP Dup ACK 559#1] 51968  >  80 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2270073315 TSecr=2376296644"
"2134","19.199039790","192.168.1.140","72.21.91.29","TCP","66","[TCP Dup ACK 561#1] 51970  >  80 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2270073315 TSecr=4202668326"
"2135","19.231324564","72.21.91.29","192.168.1.140","TCP","66","[TCP Dup ACK 563#1] [TCP ACKed unseen segment] 80  >  51974 [ACK] Seq=1 Ack=2 Win=287 Len=0 TSval=1775055013 TSecr=2270032707"
"2136","19.238170061","72.21.91.29","192.168.1.140","TCP","66","[TCP Dup ACK 564#1] [TCP ACKed unseen segment] 80  >  51968 [ACK] Seq=1 Ack=2 Win=287 Len=0 TSval=2376306896 TSecr=2270032631"
"2137","19.243635936","72.21.91.29","192.168.1.140","TCP","66","[TCP Dup ACK 565#1] [TCP ACKed unseen segment] 80  >  51970 [ACK] Seq=1 Ack=2 Win=285 Len=0 TSval=4202678581 TSecr=2270032616"
"2138","19.249307107","13.226.101.49","192.168.1.140","TCP","66","[TCP Dup ACK 566#1] [TCP ACKed unseen segment] 443  >  48296 [ACK] Seq=1 Ack=2 Win=122 Len=0 TSval=746793535 TSecr=1052340475"
"2139","19.314618038","52.33.184.165","192.168.1.140","TCP","66","[TCP Dup ACK 567#1] [TCP ACKed unseen segment] 443  >  42602 [ACK] Seq=1 Ack=2 Win=115 Len=0 TSval=528000541 TSecr=3875131117"
"2140","19.319450484","52.33.184.165","192.168.1.140","TCP","66","[TCP Dup ACK 568#1] [TCP ACKed unseen segment] 443  >  42604 [ACK] Seq=1 Ack=2 Win=115 Len=0 TSval=528000542 TSecr=3875131120"
"2141","19.324918824","52.33.184.165","192.168.1.140","TCP","66","[TCP Dup ACK 569#1] [TCP ACKed unseen segment] 443  >  42606 [ACK] Seq=1 Ack=2 Win=125 Len=0 TSval=528000543 TSecr=3875131120"
"2142","19.710999787","192.168.1.140","72.21.91.29","TCP","66","[TCP Dup ACK 578#1] 51972  >  80 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2270073827 TSecr=3563075139"
"2143","19.733888364","72.21.91.29","192.168.1.140","TCP","66","[TCP Dup ACK 589#1] [TCP ACKed unseen segment] 80  >  51972 [ACK] Seq=1 Ack=2 Win=287 Len=0 TSval=3563085220 TSecr=2270032812"
"2144","19.734877341","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TLSv1.2","1321","Application Data"
"2145","19.736574349","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2603:9000:ad0c:2ea:6238:e0ff:fe79:e589","DNS","112","Standard query 0xc07f A r6---sn-i5heen7l.googlevideo.com"
"2146","19.736581412","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2603:9000:ad0c:2ea:6238:e0ff:fe79:e589","DNS","112","Standard query 0x208f AAAA r6---sn-i5heen7l.googlevideo.com"
"2147","19.753645720","2603:9000:ad0c:2ea:6238:e0ff:fe79:e589","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","DNS","169","Standard query response 0x208f AAAA r6---sn-i5heen7l.googlevideo.com CNAME r6.sn-i5heen7l.googlevideo.com AAAA 2a00:1450:4005:c::c"
"2148","19.756983649","2603:9000:ad0c:2ea:6238:e0ff:fe79:e589","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","DNS","157","Standard query response 0xc07f A r6---sn-i5heen7l.googlevideo.com CNAME r6.sn-i5heen7l.googlevideo.com A 74.125.11.92"
"2149","19.757380485","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2a00:1450:4005:c::c","TCP","94","51482  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=3878154168 TSecr=0 WS=128"
"2150","19.777373223","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Application Data"
"2151","19.777438045","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=8221 Ack=757131 Win=1349248 Len=0 TSval=921959120 TSecr=3413644875"
"2152","19.778131918","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=757131 Ack=8221 Win=85760 Len=1208 TSval=3413644875 TSecr=921959077 [TCP segment of a reassembled PDU]"
"2153","19.778152837","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=8221 Ack=758339 Win=1349248 Len=0 TSval=921959121 TSecr=3413644875"
"2154","19.778701197","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=758339 Ack=8221 Win=85760 Len=1208 TSval=3413644875 TSecr=921959077 [TCP segment of a reassembled PDU]"
"2155","19.778714322","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=8221 Ack=759547 Win=1349248 Len=0 TSval=921959121 TSecr=3413644875"
"2156","19.778775427","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=759547 Ack=8221 Win=85760 Len=1208 TSval=3413644875 TSecr=921959077 [TCP segment of a reassembled PDU]"
"2157","19.778788120","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=8221 Ack=760755 Win=1349248 Len=0 TSval=921959121 TSecr=3413644875"
"2158","19.778911562","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=760755 Ack=8221 Win=85760 Len=1208 TSval=3413644875 TSecr=921959077 [TCP segment of a reassembled PDU]"
"2159","19.778923655","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=8221 Ack=761963 Win=1349248 Len=0 TSval=921959121 TSecr=3413644875"
"2160","19.778964572","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=761963 Ack=8221 Win=85760 Len=1208 TSval=3413644875 TSecr=921959077 [TCP segment of a reassembled PDU]"
"2161","19.778976094","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=8221 Ack=763171 Win=1349248 Len=0 TSval=921959122 TSecr=3413644875"
"2162","19.779148557","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","[TCP Previous segment not captured] , Ignored Unknown Record"
"2163","19.779162243","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","98","[TCP Dup ACK 2161#1] 59580  >  443 [ACK] Seq=8221 Ack=763171 Win=1349248 Len=0 TSval=921959122 TSecr=3413644875 SLE=775251 SRE=776459"
"2164","19.779173254","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Ignored Unknown Record"
"2165","19.779182671","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","98","[TCP Dup ACK 2161#2] 59580  >  443 [ACK] Seq=8221 Ack=763171 Win=1349248 Len=0 TSval=921959122 TSecr=3413644875 SLE=775251 SRE=777667"
"2166","19.779240560","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Ignored Unknown Record"
"2167","19.779249457","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","98","[TCP Dup ACK 2161#3] 59580  >  443 [ACK] Seq=8221 Ack=763171 Win=1349248 Len=0 TSval=921959122 TSecr=3413644875 SLE=775251 SRE=778875"
"2168","19.779260888","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","2502","Ignored Unknown Record"
"2169","19.779269915","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","98","[TCP Dup ACK 2161#4] 59580  >  443 [ACK] Seq=8221 Ack=763171 Win=1349248 Len=0 TSval=921959122 TSecr=3413644875 SLE=775251 SRE=781291"
"2170","19.779280896","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","2502","Ignored Unknown Record"
"2171","19.779289853","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","98","[TCP Dup ACK 2161#5] 59580  >  443 [ACK] Seq=8221 Ack=763171 Win=1349248 Len=0 TSval=921959122 TSecr=3413644875 SLE=775251 SRE=783707"
"2172","19.779300743","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","2502","Ignored Unknown Record"
"2173","19.779309309","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","98","[TCP Dup ACK 2161#6] 59580  >  443 [ACK] Seq=8221 Ack=763171 Win=1349248 Len=0 TSval=921959122 TSecr=3413644875 SLE=775251 SRE=786123"
"2174","19.779318887","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Ignored Unknown Record"
"2175","19.779327013","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","98","[TCP Dup ACK 2161#7] 59580  >  443 [ACK] Seq=8221 Ack=763171 Win=1349248 Len=0 TSval=921959122 TSecr=3413644875 SLE=775251 SRE=787331"
"2176","19.779338194","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Ignored Unknown Record"
"2177","19.779346499","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","98","[TCP Dup ACK 2161#8] 59580  >  443 [ACK] Seq=8221 Ack=763171 Win=1349248 Len=0 TSval=921959122 TSecr=3413644875 SLE=775251 SRE=788539"
"2178","19.779520666","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Ignored Unknown Record"
"2179","19.779529182","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","98","[TCP Dup ACK 2161#9] 59580  >  443 [ACK] Seq=8221 Ack=763171 Win=1349248 Len=0 TSval=921959122 TSecr=3413644875 SLE=775251 SRE=789747"
"2180","19.779539652","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","2502","Ignored Unknown Record"
"2181","19.779548408","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","98","[TCP Dup ACK 2161#10] 59580  >  443 [ACK] Seq=8221 Ack=763171 Win=1349248 Len=0 TSval=921959122 TSecr=3413644875 SLE=775251 SRE=792163"
"2182","19.779557746","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Ignored Unknown Record"
"2183","19.779566262","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","98","[TCP Dup ACK 2161#11] 59580  >  443 [ACK] Seq=8221 Ack=763171 Win=1349248 Len=0 TSval=921959122 TSecr=3413644875 SLE=775251 SRE=793371"
"2184","19.779577423","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","2502","Ignored Unknown Record"
"2185","19.779586620","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","98","[TCP Dup ACK 2161#12] 59580  >  443 [ACK] Seq=8221 Ack=763171 Win=1349248 Len=0 TSval=921959122 TSecr=3413644875 SLE=775251 SRE=795787"
"2186","19.779596819","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","2502","Ignored Unknown Record"
"2187","19.779605706","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","98","[TCP Dup ACK 2161#13] 59580  >  443 [ACK] Seq=8221 Ack=763171 Win=1349248 Len=0 TSval=921959122 TSecr=3413644875 SLE=775251 SRE=798203"
"2188","19.786809726","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Ignored Unknown Record"
"2189","19.786826578","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","98","[TCP Dup ACK 2161#14] 59580  >  443 [ACK] Seq=8221 Ack=763171 Win=1349248 Len=0 TSval=921959129 TSecr=3413644875 SLE=775251 SRE=799411"
"2190","19.786854991","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Ignored Unknown Record"
"2191","19.786867895","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=800619 Ack=8221 Win=85760 Len=1208 TSval=3413644879 TSecr=921959077"
"2192","19.786897010","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Ignored Unknown Record"
"2193","19.787009171","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Ignored Unknown Record"
"2194","19.787019139","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Ignored Unknown Record"
"2195","19.787029849","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Ignored Unknown Record"
"2196","19.787085825","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Ignored Unknown Record"
"2197","19.787097046","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Ignored Unknown Record"
"2198","19.787166175","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Ignored Unknown Record"
"2199","19.787175793","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Ignored Unknown Record"
"2200","19.787187415","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Ignored Unknown Record"
"2201","19.787197023","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Ignored Unknown Record"
"2202","19.787235946","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Ignored Unknown Record"
"2203","19.787246937","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=815115 Ack=8221 Win=85760 Len=1208 TSval=3413644879 TSecr=921959077 [TCP segment of a reassembled PDU]"
"2204","19.787308543","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=816323 Ack=8221 Win=85760 Len=1208 TSval=3413644879 TSecr=921959077 [TCP segment of a reassembled PDU]"
"2205","19.787320125","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=817531 Ack=8221 Win=85760 Len=1208 TSval=3413644879 TSecr=921959077 [TCP segment of a reassembled PDU]"
"2206","19.787330143","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=818739 Ack=8221 Win=85760 Len=1208 TSval=3413644879 TSecr=921959077 [TCP segment of a reassembled PDU]"
"2207","19.787353978","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=819947 Ack=8221 Win=85760 Len=1208 TSval=3413644879 TSecr=921959077 [TCP segment of a reassembled PDU]"
"2208","19.787406096","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=821155 Ack=8221 Win=85760 Len=1208 TSval=3413644880 TSecr=921959077 [TCP segment of a reassembled PDU]"
"2209","19.787420443","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=822363 Ack=8221 Win=85760 Len=1208 TSval=3413644880 TSecr=921959077 [TCP segment of a reassembled PDU]"
